student_id,race_ethn,gender,days_present,days_absent,home_address
ed0746220f99,black,male,176,2,4959 W AUGUSTA BLVD CHICAGO IL 60651
ed07c034eee3,white,female,177,1,4262 N MILWAUKEE AVE IL 60641
ed165bdb5d19,black,male,175,3,1004 W WILSON AVE CHICAGO IL 60640
ed275d0fc303,asian,male,177,1,1548 W FULLERTON AVE CHICAGO IL 60614
ed2b119f171e,hispanic,male,177,1,7349 S HALSTED ST CHICAGO IL 60621
ed35a1d2f72f,hispanic,female,175,3,10520 S HALSTED ST IL 60628
ed3629c1321d,white,female,174,4,9241 S Leavitt (2200W) CHICAGO IL 60643
ed38cc34a3f0,white,male,175,3,1637 W MONTROSE AVE CHICAGO IL 60613
ed3a8e7931f3,black,male,175,3,10426 S WESTERN AVE CHICAGO IL 60643
ed4a66d7492d,white,female,175,3,901 W JACKSON BLVD CHICAGO IL 60607
ed4d9e5b1778,white,male,177,1,1120-1124 W MADISON ST CHICAGO IL 60607
ed54a03872a3,white,female,176,2,5951-5959 W LAWRENCE AVE CHICAGO IL 60630
ed55c4224470,white,male,176,2,1575 S MICHIGAN AVE CHICAGO IL 60605
ed5b1f3a8bf0,white,male,176,2,3018 W BELMONT AVE CHICAGO IL 60618
ed606537b35f,black,female,176,2,1223-1225 W 115TH CHICAGO IL 60643
ed66e333de34,black,male,175,3,5353 N ELSTON AVE CHICAGO IL 60630
ed6f7b7ff5e2,white,female,177,1,1012 N LARRABEE ST CHICAGO IL 60610
ed736cf1654c,white,female,175,3,4221 N KEDZIE AVE CHICAGO IL 60618
ed8165cb8224,white,female,174,4,1111 W 79TH ST IL 60620
ed877b281eda,white,female,174,4,15 E HURON ST CHICAGO IL 60611
ed8b79cff507,white,female,177,1,1719 N MOHAWK STE G CHICAGO IL
ed8b7be865c3,white,male,176,2,1059 W BELMONT AVE CHICAGO IL 60657
ed9310fc5602,white,female,177,1,2119 W IRVING PARK RD CHICAGO IL 60618
eda7bed065f9,white,female,176,2,3232 W DIVISION ST CHICAGO IL 60651
edc5f2fb3da1,white,female,176,2,4401 N SHERIDAN RD CHICAGO IL 60640
edc758cfe6d7,white,male,176,2,3223 W FRANKLIN BLVD CHICAGO IL 60624
edcc936aab38,black,female,175,3,114 S RACINE AVE CHICAGO IL 60607
edcde686f458,hispanic,female,176,2,200-232 W 87TH ST IL 60620
edd0bb1b323f,hispanic,male,174,4,3400 W LAWRENCE AVE IL 60625
ede4d7908c98,white,female,176,2,824 S WABASH AVE IL 60605
edf7fc53d88e,white,male,178,0,3053 N CALIFORNIA AVE CHICAGO IL 60618
edf93cf4c179,white,female,176,2,941 W RANDOLPH ST CHICAGO IL 60607
edff228e2c2e,white,female,176,2,1519 E 55TH ST CHICAGO IL 60615
edff24d49c8b,white,male,177,1,4657 N KEDZIE AVE CHICAGO IL 60625
ee07743e3d0c,hispanic,female,175,3,CHICAGO IL 60629
ee09141381dd,white,female,177,1,4301 N WESTERN AVE CHICAGO IL 60618
ee0b5d294813,white,female,176,2,955-957 W BELMONT AVE CHICAGO IL 60657
ee12cc4f84b1,white,female,176,2,2608 W ADDISON ST CHICAGO IL 60618
ee213730450f,white,male,175,3,853-855 W RANDOLPH ST CHICAGO IL 60607
ee24a32c2ecc,white,female,176,2,351 W HUBBARD ST CHICAGO IL 60654
ee2cebb72e69,white,female,177,1,2054 W LAWRENCE AVE CHICAGO IL 60625
ee3c4097880e,black,male,176,2,4155 N BROADWAY CHICAGO IL 60613
ee3c6b8c2d53,white,male,177,1,126 W GRAND AVE CHICAGO IL 60654
ee413271ad38,white,male,175,3,300 W 24TH ST CHICAGO IL 60616
ee422524cd68,white,female,177,1,3855 N SEELEY AVE CHICAGO IL 60618
ee527a7447e7,white,female,177,1,3350 N WESTERN AVE CHICAGO IL 60618
ee5e6e0a6407,white,male,176,2,2148 W CERMAK RD CHICAGO IL 60608
ee60f042f842,white,male,177,1,3800 N New England CHICAGO IL 60634
ee6af897ecb9,white,male,177,1,13191 S BRAINARD AVE CHICAGO IL 60633
ee6cbbe81f57,hispanic,male,177,1,1907 W 87TH ST CHICAGO IL 60620
ee74bf3ad1e0,hispanic,female,175,3,10 S RIVERSIDE PLZ CHICAGO IL 60606
ee78dfaa23fd,white,male,176,2,1836 S CANAL ST CHICAGO IL 60616
ee79db527092,asian,female,177,1,5147-5153 W DIVISION ST CHICAGO IL 60651
ee870e56dd14,black,female,174,4,5117 S INGLESIDE AVE CHICAGO IL 60615
ee8a422ced2b,hispanic,female,177,1,3736 W FULLERTON AVE CHICAGO IL 60647
ee8c1476c3ce,white,male,177,1,7254 W TOUHY AVE CHICAGO IL 60631
ee90faaa32f2,white,male,176,2,3660-3662 N CLARK ST CHICAGO IL 60613
ee93435f3d00,white,male,177,1,41 E SUPERIOR ST CHICAGO IL 60611
ee948e92caa1,hispanic,female,176,2,6720 W ARCHER AVE CHICAGO IL 60638
ee990cf51c20,white,male,176,2,3000 W MONTROSE AVE CHICAGO IL 60618
ee9a01492167,white,male,176,2,2201 N LINCOLN AVE CHICAGO IL 60614
eea7cec29c6b,white,male,175,3,4748 N KIMBALL AVE CHICAGO IL 60625
eeac81ea8a25,asian,male,175,3,1823 S HALSTED ST CHICAGO 60608
eeb1c42c3213,white,male,177,1,500 E 51ST ST CHICAGO IL 60615
eebbb310faa5,white,female,176,2,2257 W NORTH AVE CHICAGO IL 60647
eecde5c52a54,white,female,176,2,3246 N CENTRAL AVE CHICAGO IL 60634
eed1b5d9d2cf,white,female,177,1,1633 W Madison ST CHICAGO IL 60612
eed1f1d4830c,white,male,176,2,2825 N SHEFFIELD AVE CHICAGO IL 60657
eed2b1ffbc14,white,male,177,1,901 N LARRABEE ST CHICAGO IL 60610
eed45699e92e,hispanic,male,177,1,3636 S IRON ST IL 60609
eed7f9e810b9,white,female,177,1,4354 N CICERO CHICAGO IL 60641
eed940f43833,black,male,177,1,1908 W HARRISON ST CHICAGO IL 60612
eee205f7edb9,hispanic,female,177,1,3133 N Milwaukee AVE CHICAGO IL 60618
eee528a6fd8e,hispanic,female,175,3,8620  -08624 S RACINE AVE CHICAGO IL 60620
eee871400f52,white,male,176,2,2040 W 62nd  (6200S) ST CHICAGO IL 60636
eee8e0921834,white,female,177,1,5755 W FULLERTON AVE CHICAGO IL 60639
eeef0ed45951,white,male,178,0,2548 W DEVON AVE CHICAGO IL 60659
eefbc5477929,white,female,177,1,736 N CLARK ST CHICAGO IL 60654
eefcdcd774d1,white,female,177,1,2928 W FULLERTON AVE CHICAGO IL 60647
ef00b6500053,hispanic,female,177,1,157 E OHIO ST CHICAGO IL 60611
ef068b5bbec6,hispanic,female,177,1,3001 W PETERSON AVE CHICAGO IL 60659
ef1f22f30cc6,white,female,177,1,1337 W FULLERTON AVE CHICAGO IL 60614
ef24eb1f89fc,black,female,175,3,6407 N CALDWELL AVE CHICAGO IL 60646
ef2bb5bbee54,hispanic,female,177,1,30 S HALSTED ST IL 60661
ef31ef5c2b6b,white,female,177,1,1001 W ROOSEVELT RD CHICAGO IL 60608
ef3ca0c4aba6,asian,female,177,1,1045 W MADISON ST CHICAGO IL 60607
ef3d0f6a5503,asian,male,177,1,22 W MAPLE ST CHICAGO IL 60610
ef3eb94e3143,white,male,177,1,1204 W 35 ST IL 60609
ef4305c477d0,white,male,176,2,4557 N SHERIDAN RD IL 60640
ef563dc58e64,asian,male,176,2,8716 S Wallace (600W) CHICAGO IL 60620
ef5aab6da65e,white,female,176,2,4909 W DIVISION CHICAGO IL 60651
ef5e11b65133,white,male,177,1,430 S HALSTED ST IL 60607
ef67f31b972b,hispanic,female,175,3,5218 N KEDZIE AVE IL 60625
ef7fb09fc4da,black,female,176,2,3030 S KEDZIE AVE CHICAGO IL 60623
ef8607888b8e,white,female,177,1,7117 N CLARK ST CHICAGO IL 60626
ef8da45325b4,white,female,176,2,7042 S STONY ISLAND AVE CHICAGO IL 60649
ef8fda976be1,white,male,175,3,949 W WEBSTER AVE CHICAGO IL 60614
ef9371969ad2,black,male,176,2,2929 S WABASH AVE CHICAGO IL 60616
ef96f1a571ea,white,male,177,1,1737 W FULLERTON AVE CHICAGO IL 60614
efa6c8f55f13,black,female,176,2,6803 N SHERIDAN RD CHICAGO IL 60626
efbc34b59d64,white,male,175,3,5200 N ELSTON AVE CHICAGO IL 60630
efbe818eef58,white,female,177,1,958 W 73RD ST IL 60621
efbef7b9a038,white,female,176,2,4045 W LAWRENCE AVE CHICAGO IL 60630
efc6184350cd,white,female,177,1,3101 N CLARK ST CHICAGO IL 60657
efc801938ac3,white,male,176,2,5704 W BELMONT AVE IL 60634
efc8d273e70f,white,female,175,3,2109 S ASHLAND AVE CHICAGO IL 60608
efdda455ebb5,black,male,175,3,954 W MONROE ST CHICAGO IL 60607
efe46c6feed8,white,female,176,2,901 E 104TH ST CHICAGO IL 60628
efe4c1558449,white,female,176,2,3214 W 87TH ST CHICAGO IL 60652
efec9140b944,white,male,176,2,1119 N Cleveland AVE CHICAGO IL 60610
eff7147748c7,white,female,176,2,8433-8435 S PULASKI RD CHICAGO IL 60652
eff8088655fa,black,male,176,2,1710 N WELLS ST CHICAGO IL 60614
eff9b2f097f8,white,male,177,1,1840 W IRVING  PARK RD CHICAGO IL 60613
effec3851d20,white,male,177,1,3242 N CLARK ST CHICAGO IL 60657
f00380a8a970,white,male,175,3,615 W WELLINGTON AVE IL 60657
f00784778cf7,black,male,177,1,3901 N CICERO AVE CHICAGO IL 60641
f00da87020e0,white,male,176,2,1415 W DIVERSEY PKWY CHICAGO IL 60614
f015ff080b46,white,male,177,1,1750 W 103RD ST CHICAGO IL 60643
f01724d6aaf3,white,male,177,1,4106 N SHERIDAN RD CHICAGO IL 60613
f017e0449f1c,hispanic,male,176,2,5242 W NORTH AVE CHICAGO IL 60639
f01b7710d87a,white,female,176,2,7141 S Morgan (1000W) ST CHICAGO IL 60621
f024cdb8d992,white,male,176,2,3649 N SHEFFIELD AVE CHICAGO IL 60613
f0260eefa0ad,hispanic,male,176,2,457 E 79th ST CHICAGO IL 60619
f02fd0d613fd,white,female,178,0,63 W ONTARIO ST CHICAGO IL 60654
f0338fb08627,white,female,177,1,6700 N WHIPPLE CHICAGO IL 60645
f03aed35f3ee,white,female,177,1,4336 S PULASKI RD CHICAGO IL 60632
f03cd86809b0,black,female,176,2,1508-1512 W BERWYN AVE CHICAGO IL 60640
f03f99c8e2ab,white,female,175,3,4953 N ELSTON AVE CHICAGO IL 60630
f040e57bf692,white,male,175,3,1530 S STATE ST CHICAGO IL 60605
f047dd96cc9f,white,male,174,4,6339 S CENTRAL AVE CHICAGO IL 60638
f050d53e15d4,white,male,177,1,1138 W ARGYLE ST CHICAGO IL 60640
f05350a7caf8,white,male,177,1,11346 S MICHIGAN AVE CHICAGO IL 60628
f05931bb4934,white,female,176,2,11155-11157 S VINCENNES AVE CHICAGO IL 60643
f062c0335197,white,male,177,1,2829 N MILWAUKEE AVE CHICAGO IL 60618
f06fb427ab12,black,male,177,1,5408 N ELSTON AVE CHICAGO IL 60630
f075c37a0954,black,female,175,3,2233 W HOWARD ST CHICAGO IL 60645
f07a1e0a57c7,white,female,177,1,7027 N CLARK ST CHICAGO IL 60626
f084a88221f6,asian,female,177,1,1701 E 95TH ST CHICAGO IL 60617
f086bc8c3fd3,hispanic,female,175,3,3109 W 59TH ST CHICAGO IL 60629
f09185e9a79c,white,female,177,1,3817-3819 N ASHLAND AVE CHICAGO IL 60613
f09520ce5c7f,white,female,176,2,4550 N HERMITAGE AVE CHICAGO IL 60640
f0986a1a3c5d,hispanic,female,177,1,857 N WESTERN AVE CHICAGO IL 60622
f0992f621e5e,white,male,176,2,3741 N SOUTHPORT AVE CHICAGO IL 60613
f099b46e3618,hispanic,male,177,1,8415 S PULASKI RD CHICAGO IL 60652
f09c1d43fe23,white,female,174,4,1833 W WILSON AVE CHICAGO 60640
f09eeaceb5eb,white,female,177,1,5601 W IRVING PARK RD CHICAGO IL 60634
f09f309df2d5,white,male,177,1,5412 S KIMBARK CHICAGO IL 60615
f09f773c2c5b,white,male,177,1,1000 W 51ST ST CHICAGO IL 60609
f0a6de3c5f1b,white,female,175,3,832 W RANDOLPH ST CHICAGO IL 60607
f0b0c1343582,black,male,173,5,1924 W NORTH AVE CHICAGO IL 60622
f0c4654d0024,white,female,177,1,328 S JEFFERSON ST CHICAGO IL 60661
f0c54305a7c4,asian,male,172,6,5900 N Winthrop AVE CHICAGO IL 60660
f0cceaf79203,white,male,177,1,2100 W 22ND PL CHICAGO IL 60608
f0d150b35942,black,female,175,3,3620 W IRVING PARK RD CHICAGO IL 60618
f0d2772a65b2,white,male,176,2,3312 N WESTERN AVE CHICAGO IL 60618
f0d4a634f805,white,male,178,0,600 W VAN BUREN ST CHICAGO IL 60607
f0d8174fd341,hispanic,male,174,4,2600-2604 W LITHUANIAN PLAZA CT CHICAGO IL 60629
f0e299aa11b8,white,female,177,1,10410 S KEDZIE AVE IL 60655
f0e2a4ff92bb,hispanic,female,176,2,3612 W ROOSEVELT RD IL 60624
f0e4cf918ead,white,female,177,1,4108 W MONTROSE CHICAGO IL 60641
f0e6704f7442,white,male,177,1,958 N DAMEN AVE CHICAGO IL 60622
f0ea9cb207b3,hispanic,female,176,2,7852 S COTTAGE GROVE AVE CHICAGO IL 60619
f0eefb644ef0,hispanic,female,177,1,6515 S ASHLAND AVE CHICAGO IL 60636
f101d61fe387,hispanic,male,176,2,730 N Pulaski CHICAGO IL 60624
f1068f1dc71d,white,male,178,0,2511 N LINCOLN AVE CHICAGO IL 60614
f10d021ffbbf,white,male,175,3,1755 W NORTH AVE CHICAGO IL 60622
f10d842af78f,hispanic,female,164,14,1334 W 87TH ST IL 60620
f1100710db5c,hispanic,male,176,2,CHICAGO IL 60640
f11bbd9db875,black,female,175,3,207 W 79TH ST CHICAGO IL 60620
f123b8214747,black,female,176,2,13703 S Indiana BLDG IL 60827
f12b4b899d14,black,female,177,1,2723 W LAWRENCE AVE CHICAGO IL 60625
f12c790b5271,hispanic,female,175,3,1406 W 18th ST CHICAGO IL 60608
f12d4da5902b,hispanic,female,176,2,3312 W Foster AVE CHICAGO IL 60625
f12e8b15d575,black,male,176,2,4520 N BEACON ST CHICAGO IL 60640
f13528d35aee,hispanic,male,177,1,500 E 67TH ST IL 60637
f13bd5eeaeb7,white,female,176,2,1448-1450 N WELLS ST CHICAGO IL 60610
f1479186579f,white,male,176,2,1531 N WELLS ST CHICAGO IL 60610
f147a0eaa1b2,white,male,176,2,2323 W LAWRENCE AVE CHICAGO IL 60625
f148e91dadbd,black,female,175,3,455 N MILWAUKEE AVE CHICAGO IL 60654
f14a118d5bd4,black,female,177,1,2453 N HALSTED ST CHICAGO IL 60614
f14cb64af66f,black,male,175,3,300 W GRAND AVE CHICAGO IL 60610
f1589a6d334a,white,male,172,6,123 W MADISON ST CHICAGO IL 60602
f15a15795973,white,female,176,2,3949 W 71ST ST CHICAGO IL 60629
f15cfa80eed2,asian,male,176,2,4401 S KEDZIE AVE CHICAGO IL 60632
f15d531d80e2,black,female,175,3,1500 W 95TH ST CHICAGO IL 60643
f165009c3ce2,black,male,174,4,2913 N CLARK ST CHICAGO IL 60657
f17160f8890b,white,female,177,1,4114 N KEDZIE AVE CHICAGO IL 60618
f1743f20cb1b,white,male,177,1,4701 S WESTERN BLVD IL 60609
f174bfa048dd,white,female,177,1,1345 N Rockwell ST CHICAGO IL 60622
f17b4a721203,hispanic,male,175,3,5338 S Loomis (1400W) CHICAGO IL 60609
f17fc05a5dab,black,male,176,2,CHICAGO IL 60624
f18676aa945a,white,female,177,1,2714 W PRATT BLVD CHICAGO IL 60645
f18885fc16e9,white,male,177,1,10943 S WESTERN AVE IL 60643
f1892dffc0c3,white,female,174,4,3815 S KEDZIE AVE CHICAGO IL 60632
f19a3057eeb4,hispanic,male,176,2,752 W GARFIELD BLVD CHICAGO IL 60609
f19afe10e26d,white,female,175,3,1825-1829 W WILSON AVE CHICAGO IL 60640
f19be27c00ce,hispanic,male,176,2,2739 W LAWRENCE AVE CHICAGO IL 60625
f19fd656e65c,white,female,177,1,2521 W CHICAGO AVE CHICAGO IL 60622
f1b864a85268,white,male,177,1,7111 S WESTERN AVE IL 60636
f1c1b2e00e7a,white,female,177,1,8300 W Addison ST CHICAGO IL 60634
f1c6a2117e6d,white,male,177,1,5656 W ROOSEVELT RD CHICAGO IL 60644
f1cb148d1f5f,white,female,175,3,2750 W 15TH PL CHICAGO IL 60608
f1cb561cb6ad,white,female,175,3,280 S COLUMBUS DR FL CHICAGO IL 60603
f1d2de439e6b,asian,female,177,1,1009-1011 N RUSH ST CHICAGO IL 60611
f1d690baed53,hispanic,female,176,2,224 E ONTARIO ST IL 60611
f1d90e4b5a68,asian,male,177,1,3401 N SOUTHPORT AVE CHICAGO IL 60657
f1dc2c698c45,black,male,176,2,1636-1638 W 69TH ST IL 60636
f1ddf5758518,white,female,177,1,4234 N KEDZIE AVE CHICAGO IL 60618
f1e8689ab6fd,white,male,175,3,6124 S ASHLAND AVE CHICAGO IL 60636
f1f1e0d0f7e2,black,female,177,1,3961 W IRVING PARK RD CHICAGO IL 60618
f1f85585eccc,white,male,176,2,5346 N MILWAUKEE AVE CHICAGO IL 60630
f1fd4aede73e,white,female,176,2,1339 W TAYLOR ST CHICAGO IL 60607
f200f2830e5c,white,female,177,1,4300 S WESTERN AVE CHICAGO IL 60609
f2145e622e9f,white,female,174,4,111 S HALSTED ST CHICAGO IL 60661
f216aa30e5a2,hispanic,male,174,4,111 W 75TH ST CHICAGO IL 60620
f2175a50aa90,white,female,178,0,6011 W IRVING PARK RD CHICAGO IL 60634
f219b6dc4ea4,asian,female,177,1,1520 N WELLS ST CHICAGO IL
f21c56fc36b2,black,male,178,0,10 E GRAND AVE CHICAGO IL 60611
f22890202de3,hispanic,female,176,2,1635 W HOWARD ST CHICAGO IL 60626
f238c302fa89,white,male,177,1,3029 N PULASKI RD CHICAGO IL 60641
f23d87c1696a,white,female,177,1,2164-66 S ARCHER AVE IL 60616
f24a8d46bb89,white,male,177,1,1816 N HALSTED ST CHICAGO IL 60614
f25143ee4be9,black,female,175,3,3027 W PALMER AVE CHICAGO IL 60647
f25f42d49d70,white,female,177,1,7550 S MAY ST CHICAGO IL 60620
f26d5ba8d8f0,white,female,177,1,135 E 71ST ST CHICAGO IL 60619
f28129b5f9fc,white,female,177,1,8905 S CRANDON AVE CHICAGO IL 60617
f2864c18735e,white,female,176,2,8929 S COMMERCIAL AVE CHICAGO IL 60617
f2890a21ce8e,white,female,177,1,5011 W FULLERTON AVE CHICAGO IL 60639
f28ff337a6f6,white,female,177,1,3940 W LAWRENCE AVE IL 60625
f29f4a462ef2,black,female,176,2,4601 S PULASKI RD CHICAGO IL 60632
f2a0a53091e3,hispanic,male,175,3,435 W MENOMONEE CHICAGO IL 60614
f2a13cf38711,white,male,176,2,4803 W ARMITAGE AVE CHICAGO IL 60639
f2a3a8110f02,white,female,176,2,10-20 E DELAWARE PL IL 60611
f2b0c235acec,white,female,176,2,5353 N BROADWAY CHICAGO IL 60640
f2b14caa6779,hispanic,female,177,1,2701 S LAWNDALE AVE CHICAGO IL 60623
f2bd2907d495,black,female,177,1,3801 W BELMONT AVE CHICAGO IL 60618
f2cd5189873b,hispanic,female,177,1,11400 S EDBROOKE AVE IL 60628
f2d3f326e4df,hispanic,male,176,2,5240 N PULASKI RD CHICAGO IL 60630
f2d464dec445,white,female,177,1,1956 W 79TH ST CHICAGO IL 60620
f2d952e923d6,hispanic,male,176,2,6560 S STONY ISLAND AVE CHICAGO IL 60637
f2d95d08417f,white,male,177,1,1118-1122 W 69TH ST CHICAGO 60621
f2dfe17fcfe8,white,female,176,2,3350 W ROOSEVELT RD CHICAGO IL 60624
f2e5e0c2a036,hispanic,female,176,2,1484 N MILWAUKEE AVE CHICAGO IL 60622
f2ea0771edc0,hispanic,female,176,2,550 W ADAMS ST CHICAGO IL 60661
f2efafdc7a47,white,female,177,1,839-841 W SHERIDAN RD CHICAGO IL 60613
f2f86662f1bb,white,male,177,1,5250 S Rockwell AVE CHICAGO IL 60632
f3068e20b046,black,male,176,2,5959 W BELMONT AVE IL 60634
f30d6f9e28ff,black,female,174,4,9010 S COMMERCIAL AVE CHICAGO IL 60617
f31780dd8707,white,male,177,1,2859 W CERMAK RD CHICAGO IL 60623
f31af4bdf22d,white,male,177,1,420 S CLARK ST CHICAGO IL 60605
f32353a06d20,white,female,176,2,133 N CALIFORNIA AVE CHICAGO IL 60612
f323c6948978,white,female,177,1,2449 W DEVON AVE CHICAGO IL 60659
f32c58798677,white,male,177,1,2758 S SPAULDING AVE CHICAGO 60623
f32e1edf764a,white,female,176,2,2301 N Clark ST CHICAGO 60614
f32e5fa77aed,white,male,176,2,55 W MONROE ST CHICAGO IL 60603
f3306ac1bdda,hispanic,female,176,2,501 N OGDEN AVE CHICAGO IL 60642
f33f7d0898f2,white,male,177,1,2624 S CENTRAL PARK AVE CHICAGO IL 60623
f340a2a9685f,hispanic,male,177,1,1521 W GRAND AVE CHICAGO IL 60642
f3489b17e126,hispanic,female,176,2,3429 S ARCHER AVE IL 60608
f35247be476a,white,male,176,2,6505 S NORMAL BLVD CHICAGO IL 60621
f3594957be4a,white,male,176,2,3020 N CENTRAL AVE IL 60634
f3600e5512cc,white,male,177,1,1049 W 103RD ST CHICAGO IL 60643
f36144f65ae6,hispanic,male,176,2,4662 N BROADWAY CHICAGO IL 60640
f36cebaf71c6,white,male,177,1,1201 W 87TH ST CHICAGO IL 60620
f374d79a6443,white,male,176,2,5550 S SHORE DR IL 60637
f3818d2d7e3d,black,female,176,2,6975 N CLARK ST CHICAGO IL 60626
f389e4455d77,white,female,177,1,3941 N LINCOLN AVE CHICAGO IL 60613
f38b45b3cb69,black,male,177,1,230 E ONTARIO ST CHICAGO IL 60611
f3919e3d2e0d,white,male,177,1,4037 W LAWRENCE AVE CHICAGO IL 60630
f39d98760230,white,male,178,0,1901 W 103RD ST CHICAGO IL 60643
f3a0eb9c8cb6,white,female,176,2,1068 W TAYLOR ST CHICAGO IL 60607
f3a363e7d84e,white,male,178,0,2121 W DIVISION ST CHICAGO IL 60622
f3b7b00cd1fb,white,female,177,1,1012 W 31ST ST CHICAGO IL 60608
f3be2d1c1a54,black,female,175,3,2252 N WESTERN AVE CHICAGO IL 60647
f3bf2825925c,white,male,176,2,114 W CHICAGO AVE CHICAGO IL 60610
f3c946c5aa13,white,female,177,1,6636-6642 W ARCHER AVE CHICAGO IL 60638
f3cb078a09ae,white,male,177,1,4658 N ROCKWELL ST CHICAGO IL 60625
f3d6e53a5079,asian,female,175,3,247 E ONTARIO ST CHICAGO IL 60611
f3d7e3f6a542,white,male,176,2,10115 S PARNELL ST CHICAGO IL 60628
f3da6a48ba5b,asian,male,176,2,2817 N HARLEM AVE CHICAGO IL 60707
f3de44ee0d5f,white,female,175,3,2516-2520 W DEVON AVE CHICAGO IL 60659
f3e7e1fd066f,white,male,175,3,6859 S LOOMIS BLVD CHICAGO IL 60636
f3fc9fcbfe44,white,female,176,2,2754 N NARRAGANSETT AVE CHICAGO IL 60639
f40129a3a7d1,asian,female,177,1,2146 N HALSTED AVE IL 60614
f40b8a8c7cbb,asian,male,177,1,2940 W 87TH ST CHICAGO IL 60652
f40f4aac9e2a,white,male,177,1,3702-3704 N BROADWAY CHICAGO IL 60613
f40f9f150a28,white,male,175,3,942 W HURON ST CHICAGO IL 60642
f41110c11600,white,female,177,1,1933 E 87TH ST CHICAGO IL 60617
f413841d7816,hispanic,female,176,2,1721 W DIVISION ST CHICAGO IL 60622
f41e6cccaa59,hispanic,male,177,1,4700 N DAMEN AVE CHICAGO IL 60625
f41f2ed41a48,hispanic,male,174,4,2423 W 51ST ST CHICAGO IL 60632
f42576a742f9,hispanic,male,177,1,318 N STATE ST CHICAGO IL 60654
f426304e4d62,white,male,177,1,625 S ASHLAND AVE CHICAGO IL 60607
f42d5d92d898,white,male,177,1,3901 W 63RD ST CHICAGO 60629
f43021c4b25a,white,female,177,1,6540 S PULASKI RD CHICAGO IL 60629
f446b893228f,black,female,175,3,7538 S HALSTED ST CHICAGO IL 60620
f44b23107e1b,white,male,177,1,200 S HALSTED ST CHICAGO IL 60661
f44b692d9cd4,black,male,175,3,3328 N CLARK ST CHICAGO IL 60657
f44bdd8dad4b,white,female,175,3,3141 W 71ST ST CHICAGO IL 60629
f4523e09d659,white,male,176,2,3452 W 59TH ST CHICAGO IL 60629
f456c9d76110,white,male,175,3,6424 N WESTERN AVE CHICAGO IL 60645
f457252d4c6a,white,female,175,3,2200-2202 N CALIFORNIA AVE CHICAGO IL 60647
f457ce09cd3a,white,male,176,2,4216 W 19TH ST CHICAGO IL 60623
f45c1ce93f65,white,male,177,1,2856 N CLARK ST CHICAGO IL 60657
f4602b0f083d,white,male,176,2,935 W 87TH ST CHICAGO IL 60620
f46e6650631f,white,female,176,2,227 E ONTARIO ST CHICAGO IL 60611
f47dc4465771,hispanic,male,176,2,1300 S CLINTON ST CHICAGO IL 60607
f485b27b1841,black,female,176,2,666 N ORLEANS ST CHICAGO IL 60610
f48bfa4454fc,black,female,177,1,1523 N KINGSBURY ST CHICAGO IL 60642
f4925eac3740,hispanic,female,176,2,1150 N DEARBORN ST CHICAGO IL 60610
f4935996d811,black,female,176,2,6835 S PULASKI RD CHICAGO IL 60629
f495c1098534,white,female,176,2,330 W WEBSTER AVE CHICAGO IL 60614
f49bde81379c,white,female,177,1,3101 S MORGAN ST CHICAGO IL 60608
f4a49869506f,white,female,177,1,616 S DEARBORN ST CHICAGO IL 60605
f4a5cc2a92df,hispanic,male,175,3,5356 N LINCOLN AVE CHICAGO IL 60625
f4b31cd69984,white,female,177,1,4914 N MILWAUKEE AVE CHICAGO IL 60630
f4bbbbf478a3,black,female,177,1,63 E HARRISON ST CHICAGO IL 60605
f4c837cb0b5f,asian,male,177,1,1019 E 82ND ST CHICAGO IL 60619
f4c847eab99c,white,male,176,2,4800 W DIVERSEY AVE CHICAGO IL 60639
f4c8bdfab475,white,female,176,2,1701 W DIVISION ST CHICAGO IL 60622
f4cb26d1551c,white,female,176,2,524 S LARAMIE AVE CHICAGO IL 60644
f4cf1f81306e,white,female,176,2,9900 S WESTERN AVE CHICAGO IL 60643
f4e124519c89,black,female,175,3,1936 W 48TH ST CHICAGO IL 60609
f4e45063bf48,black,male,176,2,4664 N MANOR AVE CHICAGO IL 60625
f4e67c9a6a2d,white,male,177,1,2349 N CLARK ST CHICAGO IL 60614
f4e6954627be,white,male,176,2,1415 W FOSTER AVE CHICAGO IL 60640
f4ec883f7f87,white,male,176,2,2617 W DIVISION ST CHICAGO IL 60622
f4ed1737602a,hispanic,male,174,4,33 E 59TH ST CHICAGO IL 60637
f4f0e58df1f7,black,female,176,2,2710 N LINCOLN AVE CHICAGO IL 60614
f4feaa5fc818,white,female,177,1,3500 W 59TH ST CHICAGO IL 60629
f502e80cea2b,white,male,177,1,1301 S Michigan AVE CHICAGO IL 60605
f5056f9c7896,hispanic,female,177,1,6412 N ROCKWELL ST CHICAGO IL 60645
f50ee4299889,white,male,176,2,1222-1224 W WEBSTER AVE CHICAGO IL 60614
f516e113cf6e,white,male,177,1,4423 N ELSTON AVE CHICAGO IL 60630
f525491d3d62,white,male,178,0,3411 N BROADWAY CHICAGO IL 60657
f53ab069e236,white,male,176,2,200 W 31ST ST CHICAGO IL 60616
f549533d75d5,hispanic,male,177,1,4618 S KEDZIE AVE CHICAGO IL 60632
f54e2272cda7,black,female,177,1,1652 E 79TH ST CHICAGO IL 60649
f55d2d136b50,white,male,176,2,320 N DEARBORN ST CHICAGO IL 60654
f569a5bcd766,white,male,173,5,4552 N KEDZIE AVE CHICAGO IL 60625
